1695627172# #1# #11460# #0.06869149803612587
1703656953# #0# #54# #0.5295216408668662
1703678601# #0# #40# #0.2193330839447149
1703637569# #0# #1# #0.004578907100932918
1703603088# #0# #1276# #0.21003858687407967
1703206735# #-1# #3374# #0.3141881793137936
1703727644# #0# #674# #0.5617561035145971
1695639333# #0# #312# #0.021056002704115857
1703852231# #-1# #3# #0.06115580634078308
1703847412# #0# #20# #0.7707518986398888
1697376252# #0# #35# #0.149937623240138
1703762654# #0# #90# #0.6263314319307988
1702652700# #0# #3# #0.03975045444762258
1703691097# #0# #6# #0.005154443101971071
1690354343# #0# #120# #0.0071402401339095214
1699433871# #0# #27# #0.8629553452023505
1699487825# #0# #16# #0.284988883503779
1703859189# #0# #21# #0.10849869986020506
1702378336# #0# #141# #0.3832530700586263
1703760001# #0# #23# #0.9019997942100725
1702515836# #0# #4# #0.133963572834158
1703840407# #0# #153# #0.9555803973044253
1697620321# #0# #3# #0.5543681157769861
1693575899# #0# #29# #0.998735038589976
1703580866# #3# #1584# #0.9888359283437577
1703921757# #0# #16# #0.993681473093799
1697026412# #0# #22# #0.07477326837942705
1703337630# #0# #124# #0.7248642313559215
1698145061# #0# #39# #0.11891634030263214
1698576642# #0# #210# #0.7235654450699306
1700321241# #0# #20# #0.12064067124834083
1688171812# #0# #0# #0.014040230808578694
1697681719# #0# #20# #0.39884800967334316
1703756859# #0# #0# #0.34749823560335175
1700221741# #0# #1# #0.5790283467493251
1703040982# #0# #1# #0.26436546998235305
1700614812# #0# #6# #0.08876649942955622
1697451559# #0# #2# #0.08240080332312526
1703923927# #0# #28# #0.4010264993053128
1703004443# #0# #0# #0.09737559486009568
1700062514# #0# #36# #0.012754295939915351
1696663250# #0# #121# #0.007734079730611506
1690042534# #0# #1# #0.19784938274276775
1699797094# #0# #9# #0.920542130016338
1701850787# #0# #3# #0.0024475974817028314
1690355219# #0# #0# #0.6431212361527904
1703172892# #0# #47# #0.348701726476447
1695313874# #0# #14# #0.39833441665270064
1699890783# #0# #50# #0.05105686611779435
1693557595# #0# #1# #0.008142630270446996
1702814338# #0# #2# #0.004775395147785345
1690211527# #0# #2# #0.11788007311771634
1696827565# #0# #37# #0.016113179067016665
1699460392# #0# #1# #0.8617791535450446
1688350397# #0# #7# #0.09412305306601021
1702392759# #0# #2# #0.012052657973757082
1694921906# #0# #12# #0.16685497434679955
1698280412# #0# #0# #0.3341529016075523
1693658622# #0# #29# #0.07625825115023113
1694333149# #0# #2# #0.671413662918006
1698832250# #0# #1# #0.7419083624814365
1698941454# #0# #25# #0.7504521412197439
1689841799# #0# #98# #0.9996819596087746
1697076778# #0# #5# #0.015468200433182934
1701392028# #0# #7# #0.7777518792189889
1703929143# #0# #2# #0.4013667392821039
1701348649# #0# #13# #0.7294821035476996
1699167257# #0# #22# #0.9719351428545449
1697614596# #0# #0# #0.0910268658877856
1702602488# #0# #2# #0.18510575007015825
1697034878# #0# #25# #0.031029269722603493
1696427207# #0# #70# #0.01596063070997193
1689752153# #0# #36# #0.00667532183954915
1701697084# #0# #22# #0.030057261990879276
1690937240# #0# #0# #0.013659988235370332
1699796025# #0# #2# #0.2641716588557932
1690809994# #0# #35# #0.01820957878861166
1697102025# #0# #1# #0.014834327746781693
1702372072# #0# #6# #0.01907094834627376
1700723629# #0# #12# #0.015045292877187278
