1703574046# #7# #13718# #0.03236640947495687
1703804847# #-1# #0# #0.06942433312773438
1703805021# #0# #10# #0.9824930629919006
1704115551# #0# #1060# #0.17637238866201804
1703803435# #-1# #52# #0.020765854920153932
1704013294# #3# #7588# #0.6421098226567846
1704001775# #-1# #1# #0.004578907100932918
1703804412# #0# #48# #0.2473355161145191
1703240840# #0# #16# #0.06115580634078308
1704070197# #-1# #1# #0.01094933143859696
1703675223# #-1# #0# #0.18837401177300767
1703888561# #0# #33# #0.02005294751597956
1704004526# #-1# #5# #0.04773451735771055
1696815605# #-1# #5# #0.6463455795893188
1703626283# #-1# #6# #0.06509784550836001
1703802046# #0# #101# #0.007345016964997962
1703814027# #-1# #0# #0.004578907100932918
1703814066# #-1# #0# #0.018299583147412642
1704149468# #-1# #0# #0.003596943094915664
1703811017# #-1# #5# #0.01390233548680683
1703823441# #-1# #0# #0.004578907100932918
1703814218# #-1# #26# #0.9935464303897675
1703817938# #-1# #0# #0.08037117006322023
1704162301# #-1# #0# #0.004578907100932918
1703814039# #-1# #0# #0.0420664253109537
1704020051# #-1# #0# #0.004678831582866275
1703853314# #-1# #0# #0.00961299225329447
1703813995# #-1# #1# #0.29135144443710453
1703893490# #-1# #0# #0.006657217413984235
1703808208# #-1# #0# #0.004578907100932918
