1688353362# #1# #2321# #0.054572881824463605
1695806255# #2# #1634# #0.26743065892606804
1704384278# #-1# #43# #0.0406930160118805
1693056636# #-1# #431# #0.006775640137236754
1691114541# #-1# #260# #0.1068857593523951
1687228908# #-1# #83# #0.013814908756254674
1698992324# #-1# #1171# #0.6646659200604071
1691851163# #-1# #57# #0.005742413719596439
1687450238# #-1# #806# #0.6359169353695086
1692979218# #-1# #136# #0.28767628953146424
1688136107# #-1# #543# #0.05546044013136263
1703122425# #-1# #107# #0.08529904079415045
1688436241# #-1# #91# #0.024747263313578394
1694002552# #-1# #42# #0.013231481706120856
1687392758# #-1# #642# #0.04864375238847269
1689350430# #-1# #205# #0.36149222402075504
1696125765# #-1# #15# #0.05517289326254037
1689921748# #-1# #424# #0.7698149469763255
1693188438# #-1# #65# #0.009464583013416758
1701185269# #-1# #638# #0.13003968631043494
1688557986# #-1# #157# #0.05493615070377925
1689915636# #-1# #167# #0.0066040095663520565
1695616914# #-1# #64# #0.9893491499177566
1690619939# #-1# #43# #0.7650149751172971
1692759274# #-1# #81# #0.278379880643498
1692152369# #-1# #409# #0.4328119585211822
1703692834# #-1# #105# #0.2411199130077851
1693716540# #-1# #115# #0.8503306515354301
1689474876# #-1# #281# #0.7904877298055999
1687329546# #-1# #254# #0.6087687372768489
1702541356# #-1# #329# #0.22966986496399258
1688639159# #-1# #254# #0.02677919310520379
1693526582# #-1# #439# #0.3578289565083277
1701516920# #-1# #63# #0.06181739301340471
1699502458# #-1# #251# #0.2387466227111505
1701826019# #-1# #64# #0.010598861142317896
1688900821# #-1# #101# #0.9100224357090038
1687574286# #-1# #353# #0.7903462380892085
1691856017# #-1# #300# #0.41362534068314105
1689478399# #-1# #158# #0.7047019606383707
1690973220# #-1# #330# #0.3255390935347263
1703160104# #-1# #65# #0.15202130048983903
1690461150# #-1# #99# #1.00000526644947
1691728273# #-1# #498# #0.1254102349857959
1688567055# #-1# #102# #0.004536550748499552
1698076806# #-1# #139# #0.43735176181284846
1699230601# #-1# #1083# #0.20408402468078146
1699108539# #-1# #475# #0.01108931666950943
1698076836# #-1# #166# #0.5823022344941687
1689638624# #-1# #56# #0.4727109863638121
1687317964# #-1# #42# #0.7142781658043488
1698489505# #-1# #111# #0.5675631004136793
1689303710# #-1# #438# #0.1887911305642303
1688095738# #-1# #101# #0.1577089883909228
1695052816# #-1# #131# #0.30560148787934066
1690966242# #-1# #72# #0.35247851288362786
1688020715# #-1# #27# #0.9779201872587604
1704369858# #-1# #353# #0.07492491544399889
1701396484# #-1# #33# #0.17508845402577106
1701841165# #-1# #265# #0.03550049011142923
1701750616# #-1# #120# #0.7686632683060217
1688210692# #-1# #122# #0.021478899154177073
1702961339# #-1# #236# #0.823406338358487
1690208101# #-1# #1063# #0.8424943716453841
1698373026# #-1# #197# #0.02079569502826836
1696595062# #-1# #104# #0.10233686303902748
1692326800# #-1# #60# #0.8596433140710417
1698595216# #-1# #143# #0.5788648198381586
1700791811# #-1# #70# #0.007471675258290709
1693459032# #-1# #267# #0.03266865191116959
