1699437575# #2# #3964# #0.6526928959243078
1702894560# #7# #1330# #0.25176873818244216
1690970485# #7# #2658# #0.9117079714782282
1700303363# #3# #95# #0.009705452332464212
1696317404# #-1# #1# #0.07499946538884272
1698112025# #3# #4# #0.04928801467323795
1691253610# #-1# #0# #0.2975707373035324
1702870807# #0# #3# #0.04788540685138525
1703214180# #7# #1218# #0.2445627571278542
1702894381# #3# #1250# #0.1442058174770261
1702966056# #3# #800# #0.26249373553795174
1700981657# #3# #229# #0.5302988929608874
1701257235# #4# #1287# #0.027157260373750408
1699866769# #3# #8# #0.03050639878498101
1702232723# #-1# #2# #0.6864272042699083
1688101541# #3# #16# #0.03812622068549045
1700526600# #0# #228# #0.9066817145776616
1696465520# #3# #351# #0.14910081679840362
1702262168# #3# #638# #0.29075962686902534
1693965133# #0# #1# #0.00799732369808545
1699360245# #0# #0# #0.17697089220508444
1696158519# #0# #0# #0.768636908245116
1693976740# #0# #0# #0.047250961043813176
1696423728# #0# #6# #0.23670195570283786
1696140812# #0# #0# #0.06740312599047786
1699233690# #0# #5# #0.9837003024594476
1695379927# #0# #1# #0.2018424450959383
1701680153# #0# #1# #0.005207804776847631
1699860961# #0# #0# #0.57461464802499
1702465167# #0# #0# #0.06518625290998944
1702292130# #0# #0# #0.3633922109492463
1703816669# #0# #1# #0.46049355737564335
1692097169# #0# #0# #0.1639798724782906
1687137099# #0# #1# #0.03127465325436012
1701560068# #0# #10# #0.7059273589751086
1701827590# #0# #5# #0.5562486202642137
1692496086# #0# #39# #0.5267914013816366
1703385055# #0# #1# #0.6769294465177338
1689905121# #0# #11# #0.34770955113900254
1691926701# #0# #1# #0.014343397286614046
1693705652# #0# #8# #0.4199627671439964
1693192792# #0# #0# #0.02397595769151473
1700185187# #0# #22# #0.24994820723925532
1687664071# #0# #3# #0.05697936155684739
1700803820# #0# #94# #0.029481735332916745
1689830900# #0# #0# #0.07609926418409992
1692847344# #0# #0# #0.03671157983283864
1702630497# #0# #0# #0.09432389055657954
1690195376# #0# #0# #0.14540841712873498
1692859134# #0# #0# #0.05468604721997398
1700099410# #0# #2# #0.9559879906893278
1690614786# #0# #0# #0.033557826224112776
1703989432# #0# #4# #0.17337582382862815
1702545426# #0# #0# #0.061246855897151495
1690544494# #0# #3# #0.30860948084469925
1701434527# #0# #1# #0.3926630151774896
