1693910168# #7# #124640# #0.021038472988687777
1702946963# #0# #113# #0.7951222431623599
1704267330# #3# #2793# #0.04722179743848246
1693876285# #0# #2752# #0.9319634769469615
1689781959# #0# #3101# #0.9594422451448409
1704166596# #0# #84# #0.410685621713521
1704709042# #0# #141# #0.9545970619304579
1694169891# #0# #2025# #0.47448790755897474
1695202778# #0# #7647# #0.09211173176816573
1702471769# #0# #1784# #0.01846804669544029
1702118980# #-1# #212# #0.01142681570175816
1694936956# #0# #105# #0.34842441472797653
1688038552# #0# #2830# #0.9227693549109349
1704810943# #-1# #0# #0.1792087475674385
1698048202# #-1# #0# #0.9578408529011666
1696694773# #-1# #0# #0.527569304530087
1694424650# #-1# #2# #0.415028480306636
1699415692# #-1# #0# #0.25940222144946457
1692677961# #-1# #0# #0.008724131200246515
1689856563# #-1# #3# #0.018482917931589717
1690855293# #-1# #0# #0.03353251425468041
1703005555# #-1# #0# #0.8222066976492006
1696479479# #-1# #0# #1.0000091590437412
