1703469647# #1# #218# #0.11974592203834852
1694841300# #3# #58# #0.6066035698227574
1693101581# #0# #9557# #0.03450694895519074
1695906196# #0# #441# #0.03533042615416319
1690882201# #3# #148# #0.08266271752938137
1699177733# #0# #142# #0.9398207575103477
1701911124# #0# #750# #0.008248244650337314
1693218493# #3# #202# #0.042045237165138805
1701261904# #0# #22# #0.08536691924767334
1688893828# #-1# #220# #0.5054141370888852
1688110799# #1# #62# #0.44948867636486206
1689239867# #0# #27# #0.9747279853018181
1697373553# #0# #2# #0.5781503646497717
1701569115# #1# #16# #0.0998141788511061
1698646850# #0# #844# #0.38275529521462387
1689878983# #0# #5182# #0.4495728530167838
1696893700# #0# #34# #0.22307246895080432
1703411145# #1# #104# #0.47221013351886015
1689777719# #0# #44# #0.0761358360536723
1690121492# #0# #844# #0.5143815683516602
1691401985# #0# #640# #0.6072723019429627
1692866856# #0# #527# #0.03862228250151031
1691765841# #0# #87# #0.3371112964542201
1698694712# #0# #355# #0.9265828537528503
1697949172# #0# #20# #0.1203568819650593
1702947578# #-1# #995# #0.2683877829123879
1699964751# #0# #28# #0.056341443768680735
1693470636# #0# #158# #0.08298978747903561
1690614526# #3# #3282# #0.328037765880591
1697968369# #0# #956# #0.07034811458905979
1699080380# #0# #3084# #0.048493744680949046
1688464818# #0# #773# #0.0879419325582734
1691901171# #-1# #1624# #0.3877220684265424
1703641646# #0# #265# #0.014872174127439464
1689657925# #0# #131# #0.1356739684853201
1698842786# #0# #610# #0.10577271917661908
1700462975# #0# #1# #0.21073606018448124
1691893474# #0# #0# #0.849201074355345
1691271164# #0# #0# #0.004578907100932918
1703596855# #0# #0# #0.004706007769039188
1693541730# #0# #0# #0.004578907100932918
1704002919# #0# #0# #0.004706007769039188
1702344062# #0# #0# #0.004706007769039188
1689466044# #0# #0# #0.004578907100932918
1701662231# #0# #1# #0.004706007769039188
1700420592# #0# #1# #0.004706007769039188
1702513354# #0# #0# #0.004706007769039188
1704002167# #0# #0# #0.004706007769039188
1700831304# #0# #2# #0.004706007769039188
1699882736# #0# #0# #0.004706007769039188
1692142960# #0# #0# #0.004578907100932918
1696566050# #0# #0# #0.01746853689163611
1696214015# #0# #0# #0.7180986813558414
1697704605# #0# #0# #0.004706007769039188
1701071680# #0# #0# #0.004706007769039188
1700472097# #0# #0# #0.04897222686246886
1703177639# #0# #0# #0.004706007769039188
1687624891# #0# #0# #0.004578907100932918
1704002991# #0# #0# #0.004706007769039188
1699779408# #0# #0# #0.004706007769039188
1703442106# #0# #0# #0.004706007769039188
1699630476# #0# #0# #0.004706007769039188
1700919770# #0# #0# #0.004706007769039188
1690142987# #0# #0# #0.004578907100932918
1692586715# #0# #0# #0.004578907100932918
1691544485# #0# #0# #0.004578907100932918
1703987521# #0# #0# #0.004706007769039188
1704002628# #0# #0# #0.004706007769039188
1701657905# #0# #0# #0.004706007769039188
1700408447# #0# #0# #0.004706007769039188
1700786718# #0# #0# #0.004706007769039188
1695948278# #0# #0# #0.004706007769039188
1695860065# #0# #0# #0.004706007769039188
1700011285# #0# #0# #0.6557782556124514
1696412436# #0# #0# #0.44256950800302913
1694659479# #0# #0# #0.004706007769039188
1693562085# #0# #0# #0.01821113630054935
1702616321# #0# #0# #0.10066397690956273
1697403345# #0# #0# #0.004706007769039188
1695135452# #0# #0# #0.004706007769039188
1697402981# #0# #0# #0.004706007769039188
1694482997# #0# #0# #0.004706007769039188
1700982423# #0# #0# #0.004706007769039188
1698426356# #0# #0# #0.004706007769039188
1700829593# #0# #0# #0.004706007769039188
1689860903# #0# #0# #0.71006336038558
1689466340# #0# #0# #0.004578907100932918
1700702783# #0# #0# #0.004706007769039188
1701310934# #0# #0# #0.004706007769039188
1691521803# #0# #0# #0.004578907100932918
1691523855# #0# #0# #0.004578907100932918
1695861393# #0# #0# #0.004706007769039188
1702012808# #0# #0# #0.0694233097237079
1703406090# #0# #0# #0.004706007769039188
1698428473# #0# #0# #0.004706007769039188
1702906091# #0# #0# #0.004706007769039188
1701587800# #0# #0# #0.004706007769039188
1697945659# #0# #0# #0.004706007769039188
1687595345# #0# #0# #0.004578907100932918
1692244981# #0# #0# #0.004578907100932918
1690420374# #0# #0# #0.004578907100932918
1702959345# #0# #0# #0.004706007769039188
1696152367# #0# #0# #0.004706007769039188
1700786661# #0# #0# #0.004706007769039188
1703425017# #0# #0# #0.004706007769039188
1701002539# #0# #0# #0.007920891314208587
1687494886# #0# #0# #0.004578907100932918
1702170800# #0# #0# #0.004706007769039188
1689488612# #0# #0# #0.004578907100932918
1701236454# #0# #1# #0.004706007769039188
1693544862# #0# #0# #0.004578907100932918
1699707393# #0# #0# #0.004706007769039188
1701736324# #0# #0# #0.004706007769039188
1696912400# #0# #0# #0.004706007769039188
1699914843# #0# #0# #0.004706007769039188
1694461210# #0# #0# #0.004706007769039188
1702272750# #0# #0# #0.004706007769039188
1702489584# #0# #0# #0.004706007769039188
1694203470# #0# #0# #0.004706007769039188
1701474481# #0# #0# #0.004706007769039188
1703321627# #0# #0# #0.004706007769039188
1697290851# #0# #0# #0.004706007769039188
1703124099# #0# #0# #0.004706007769039188
1695059892# #0# #0# #0.004706007769039188
1687370697# #0# #0# #0.004578907100932918
1691793252# #0# #0# #0.004578907100932918
1699631687# #0# #0# #0.004706007769039188
1699630023# #0# #0# #0.004706007769039188
1702471099# #0# #0# #0.004706007769039188
1702953442# #0# #0# #0.004706007769039188
1702024938# #0# #0# #0.004706007769039188
1693895188# #0# #0# #0.004706007769039188
1687811757# #0# #0# #0.004578907100932918
1699340836# #0# #0# #0.10781519883899442
1699783185# #0# #0# #0.004706007769039188
1690421389# #0# #0# #0.004578907100932918
1695878185# #0# #0# #0.004706007769039188
1695785888# #0# #0# #0.4303521746236962
1703068799# #0# #0# #0.004706007769039188
1692586980# #0# #0# #0.004578907100932918
1702961209# #0# #0# #0.004706007769039188
1701135602# #0# #0# #0.007978681569523563
1694163009# #0# #0# #0.004706007769039188
1697752039# #0# #0# #0.004706007769039188
1702083492# #0# #0# #0.004706007769039188
1700769522# #0# #0# #0.004706007769039188
1693042804# #0# #0# #0.004578907100932918
1689027555# #0# #0# #0.004578907100932918
1703914765# #0# #0# #0.004706007769039188
1690515197# #0# #0# #0.004578907100932918
1701582024# #0# #0# #0.004706007769039188
1697212085# #0# #0# #0.004706007769039188
1690420259# #0# #0# #0.004578907100932918
1699842196# #0# #0# #0.004706007769039188
1700925941# #0# #0# #0.004706007769039188
1700899073# #0# #0# #0.004706007769039188
1700014987# #0# #0# #0.04951740723666394
1695422863# #0# #0# #0.004706007769039188
1692586617# #0# #0# #0.004578907100932918
1691433057# #0# #0# #0.004578907100932918
1691585513# #0# #0# #0.004578907100932918
1689126207# #0# #0# #0.004578907100932918
1703654741# #0# #0# #0.004706007769039188
1701784183# #0# #0# #0.004706007769039188
1691413269# #0# #0# #0.004578907100932918
1703076265# #0# #0# #0.004706007769039188
1701779861# #0# #0# #0.8039437861414156
1701673290# #0# #0# #0.004706007769039188
1693541606# #0# #0# #0.004578907100932918
1700813611# #0# #0# #0.004706007769039188
1702644034# #0# #0# #0.004706007769039188
1690559614# #0# #0# #0.004578907100932918
1695135841# #0# #0# #0.004706007769039188
1693809440# #0# #0# #0.004706007769039188
1700009585# #0# #0# #0.004706007769039188
1703585397# #0# #0# #0.004706007769039188
1700750805# #0# #0# #0.004706007769039188
1701767215# #0# #0# #0.705240846827513
1702944527# #0# #0# #0.004706007769039188
1687352934# #0# #0# #0.004578907100932918
1701784058# #0# #0# #0.01746853689163611
1700944399# #0# #0# #0.004706007769039188
1691978746# #0# #0# #0.004578907100932918
1693977587# #0# #0# #0.004706007769039188
1700861288# #0# #2# #0.004706007769039188
1689388427# #0# #0# #0.004578907100932918
1702605952# #0# #0# #0.004706007769039188
1702361500# #0# #0# #0.004706007769039188
1702132030# #0# #0# #0.7556987503920248
1687174718# #0# #0# #0.004578907100932918
1700717321# #0# #0# #0.004706007769039188
1702343285# #0# #0# #0.004706007769039188
1703305227# #0# #1# #0.004706007769039188
1700840704# #0# #0# #0.004706007769039188
1697209217# #0# #0# #0.004706007769039188
1696511651# #0# #0# #0.004706007769039188
1693862008# #0# #1# #0.004706007769039188
1687582289# #0# #0# #0.004578907100932918
1697897582# #0# #0# #0.004706007769039188
1704189605# #0# #0# #0.004706007769039188
1703213093# #0# #0# #0.004706007769039188
1701428235# #0# #0# #0.004706007769039188
1703930922# #0# #0# #0.004706007769039188
1696463419# #0# #0# #0.004706007769039188
1690557703# #0# #0# #0.004578907100932918
1691356394# #0# #0# #0.004578907100932918
1703863733# #0# #0# #0.004706007769039188
1702170582# #0# #0# #0.004706007769039188
1703042615# #0# #0# #0.004706007769039188
1697249339# #0# #0# #0.004706007769039188
1703225472# #0# #0# #0.004706007769039188
1703856937# #0# #0# #0.004706007769039188
1698097633# #0# #0# #0.004706007769039188
1695784656# #0# #0# #0.008075784894312177
1687425298# #0# #0# #0.004578907100932918
1703195027# #0# #0# #0.004706007769039188
1696463653# #0# #0# #0.004706007769039188
1700786691# #0# #0# #0.004706007769039188
1688494232# #0# #0# #0.004578907100932918
1687554663# #0# #0# #0.004578907100932918
1687621807# #0# #0# #0.004578907100932918
1701038593# #0# #0# #0.004706007769039188
1704180678# #0# #1# #0.004706007769039188
1701037929# #0# #0# #0.004706007769039188
1701702711# #0# #0# #0.004706007769039188
1701723057# #0# #0# #0.004706007769039188
1701014372# #0# #0# #0.004706007769039188
1701824536# #0# #0# #0.004706007769039188
1691889348# #0# #0# #0.004578907100932918
1700836444# #0# #0# #0.004706007769039188
1704187494# #0# #0# #0.004706007769039188
1702258047# #0# #0# #0.004706007769039188
1691523231# #0# #0# #0.004578907100932918
1692725408# #0# #0# #0.004578907100932918
1694843283# #0# #0# #0.004706007769039188
1692587581# #0# #0# #0.004578907100932918
1698108095# #0# #0# #0.004706007769039188
1694445191# #0# #0# #0.004706007769039188
1702906609# #0# #0# #0.004706007769039188
1697213740# #0# #0# #0.004706007769039188
1691979409# #0# #0# #0.004578907100932918
1700635512# #0# #0# #0.004706007769039188
1702496742# #0# #0# #0.004706007769039188
1690426822# #0# #0# #0.004578907100932918
1691601180# #0# #0# #0.004578907100932918
1696177674# #0# #0# #0.004706007769039188
1699778334# #0# #0# #0.004706007769039188
1704251539# #0# #0# #0.004706007769039188
1693406013# #0# #0# #0.6756395088710754
1692600613# #0# #0# #0.15956258095209852
1702959012# #0# #0# #0.004706007769039188
1697211992# #0# #0# #0.004706007769039188
1687620428# #0# #0# #0.004578907100932918
1700920703# #0# #0# #0.004706007769039188
1702746811# #0# #0# #0.27605157397780605
1688886492# #0# #0# #0.004578907100932918
1702130945# #0# #0# #0.23126689894544547
1703418780# #0# #0# #0.004706007769039188
1703400756# #0# #0# #0.34637533969090933
1702487761# #0# #0# #0.004706007769039188
1700920881# #0# #0# #0.004706007769039188
1696177844# #0# #0# #0.004706007769039188
1699744226# #0# #0# #0.004706007769039188
1688261532# #0# #0# #0.004578907100932918
1687976470# #0# #0# #0.004578907100932918
1701312008# #0# #0# #0.004706007769039188
1689810082# #0# #0# #0.004578907100932918
1696221596# #0# #0# #0.004706007769039188
1702912369# #0# #0# #0.004706007769039188
1701722969# #0# #0# #0.004706007769039188
1697952566# #0# #0# #0.004706007769039188
1697730547# #0# #0# #0.004706007769039188
1699811724# #0# #0# #0.004706007769039188
1703432406# #0# #0# #0.004706007769039188
1696912667# #0# #0# #0.34009967166606053
1703432536# #0# #0# #0.004706007769039188
1703195589# #0# #0# #0.004706007769039188
1702891225# #0# #0# #0.004706007769039188
1695282657# #0# #0# #0.004706007769039188
1692248263# #0# #0# #0.004578907100932918
1703934530# #0# #0# #0.004706007769039188
1692785097# #0# #0# #0.9882575153449289
1700320052# #0# #0# #0.004706007769039188
1697293361# #0# #0# #0.004706007769039188
1697811418# #0# #0# #0.004706007769039188
1691346563# #0# #0# #0.004578907100932918
1695131088# #0# #0# #0.004706007769039188
