1699505402# #0# #12# #0.042458541969344975
1699517644# #-1# #0# #0.35635611995729677
1697979235# #-1# #0# #0.7237959782696192
1697117355# #-1# #0# #0.20664742903865324
1702300482# #-1# #1# #0.17118368839744683
1693271540# #-1# #0# #0.0656194621715223
1698839422# #-1# #0# #0.20114745334842052
1692155498# #-1# #0# #0.2902628034123604
1693365244# #-1# #0# #0.1123937530268756
1704087226# #-1# #0# #0.8074704313997471
1689692103# #-1# #0# #0.12419007785050569
1694161024# #-1# #0# #0.22911651403051395
1700998322# #-1# #0# #0.9538491145993563
1689821447# #-1# #1# #0.3717003160251286
1703250467# #-1# #0# #0.6517061906549988
1695975942# #-1# #0# #0.2108582357528722
1695639949# #-1# #0# #0.23092546444578155
1687410309# #-1# #0# #0.011575376243837084
1687682803# #-1# #0# #0.2579300961806265
1701607088# #-1# #0# #0.8550046766686198
1699356872# #-1# #0# #0.04240850687116145
1691586156# #-1# #0# #0.27365705594323136
1697451335# #-1# #0# #0.20731023011854152
1694438464# #-1# #0# #0.28034284909768536
1697888068# #-1# #0# #0.16229845674593874
1702697403# #-1# #0# #0.5894031744546958
1694084525# #-1# #0# #0.08323200058328871
1688618919# #-1# #0# #0.0234976020651503
1692074739# #-1# #0# #0.15755371952582375
1701660935# #-1# #0# #0.07456577374285488
1690353534# #-1# #2# #0.24131744493115445
1697543441# #-1# #0# #0.2631465765746021
1689509224# #-1# #0# #0.5023976097488304
1694920876# #-1# #0# #0.04021526433137204
1693209695# #-1# #0# #0.10715800886415834
1703745159# #-1# #0# #0.18153994207819202
1687924327# #-1# #0# #0.03414405061654638
1698321187# #-1# #0# #0.3102532759058749
1687233647# #-1# #0# #0.04263250563136084
1691841946# #-1# #2# #0.20741008300355424
1697457452# #-1# #0# #0.4671153662853444
1692443164# #-1# #0# #0.06483837489115334
1689322993# #-1# #0# #0.014566133800119691
1699152903# #-1# #0# #0.9218020263331823
1693754315# #-1# #1# #0.11235596079000264
1700102945# #-1# #0# #0.34108771448897324
1697178974# #-1# #0# #0.02178388181905011
1692528796# #-1# #0# #0.17088270793366359
1694142302# #-1# #0# #0.024892266935901252
1694179664# #-1# #0# #0.3822354739835127
1691759060# #-1# #0# #0.0802605860292997
1701497724# #-1# #0# #0.167090008921368
1698922649# #-1# #0# #0.5312328316697347
1696158731# #-1# #0# #0.21094518704519677
1693113308# #-1# #0# #0.2162543257628007
1696215351# #-1# #0# #0.022733939812088835
1696653597# #-1# #1# #0.4176003053849881
1687077663# #-1# #1# #0.02372617202298176
1693393432# #-1# #0# #0.07791452522161485
1702178387# #-1# #0# #0.15713032637367422
1696165146# #-1# #0# #0.15673155995788818
1697869825# #-1# #0# #0.2779520196753467
1698925761# #-1# #0# #0.9674562340280891
1692499619# #-1# #0# #0.03924059454494131
1689075570# #-1# #0# #0.01540329567120644
1693890481# #-1# #0# #0.08486098392787367
1688724664# #-1# #0# #0.019073668040805934
1689427989# #-1# #1# #0.3092223091400388
1699177881# #-1# #0# #0.29729716515417565
1692448938# #-1# #0# #0.028648972576650944
1690964278# #-1# #0# #0.04036210813005201
1688874655# #-1# #2# #0.03246018865321518
1702186892# #-1# #0# #0.2104863605926281
