1690178617# #3# #35# #0.8157403397978992
1702251932# #0# #25# #0.6231953704265351
1703884200# #0# #24# #0.9922527800248363
1703436135# #-1# #111# #0.5732150531024818
1702944006# #0# #111# #0.0846406944030833
1702634203# #0# #56# #0.04851270141136735
1702122311# #-1# #60# #0.06668282142118423
1693992314# #0# #10# #0.4088451109262407
1689254114# #0# #62# #0.1464941308953933
1692104407# #0# #2351# #0.34400017438351954
1703148904# #0# #285# #0.5755859336834528
1703930304# #0# #650# #0.34030150086889804
1702362410# #0# #24# #0.04759797143866302
1698144681# #0# #1008# #0.19111093932653883
1698925948# #1# #431# #0.935664224543405
1697089127# #0# #920# #0.01882728175946378
1702092211# #0# #139# #0.006393151249038158
1698363499# #0# #1# #0.28542498343881073
1688523697# #0# #0# #0.3877174936804749
1694645788# #0# #0# #0.46592121548528426
1699891922# #0# #0# #0.04618580877008266
1690467575# #0# #1# #0.9928216549717612
1696842002# #0# #0# #0.013990983831388687
1700883499# #0# #9# #0.01326144529601602
1689588165# #0# #1# #0.5498757195259397
1690243879# #0# #0# #0.24859666736112512
1698349516# #0# #1# #0.6155055248925688
1694646294# #0# #0# #0.8835098273745944
1699891544# #0# #2# #0.3037944752510634
1689575458# #0# #0# #0.04441509605456329
1699579059# #0# #0# #0.06987650011986424
1696915183# #0# #1# #0.515142924041697
1693232709# #0# #0# #0.1652879500232297
1698206280# #0# #0# #0.09555632817194344
1699568639# #0# #0# #0.7297999011513093
1693232028# #0# #0# #0.5908773498311067
1701123142# #0# #0# #0.4670108012016467
1696779305# #0# #0# #0.3355592763534078
1699568501# #0# #0# #0.09210196025431443
1699590858# #0# #0# #0.9722837070898263
1694438689# #0# #0# #0.6401778143270561
1699111421# #0# #0# #0.966597184359867
1698205862# #0# #4# #0.026368904298863564
1697118337# #0# #2# #0.331242697808545
1698475692# #0# #0# #0.8983888068497877
1698316874# #0# #0# #0.4514927380415526
1694127334# #0# #3# #0.18533113014511873
1698190448# #0# #0# #0.6147652318819368
1699569123# #0# #1# #0.16726346140532644
1700488963# #0# #0# #0.7227109873243068
1693177476# #0# #0# #0.40499419176298335
1693373506# #0# #4# #0.34848080047966673
1693707226# #0# #1# #0.33227660279663734
1688397307# #0# #1# #0.9926798243331661
1691855665# #0# #1# #0.1938867863083984
1698650933# #0# #0# #0.8192989971983874
1699188690# #0# #0# #0.2897133998594374
1695442768# #0# #6# #0.39507057088110925
1694443637# #0# #0# #0.7880816265941405
1691308866# #0# #0# #0.9170637705855923
1697435335# #0# #0# #0.395467564975157
1696780076# #0# #0# #0.9858932247544985
1698851872# #0# #0# #0.37459039870000427
1688686661# #0# #1# #0.25214849153317165
1698476771# #0# #1# #0.032241348124371884
1697422903# #0# #0# #0.16879298153239009
1697241392# #0# #1# #0.3504267313013469
1688947371# #0# #0# #0.49255768080012746
1695133554# #0# #0# #0.7359171569234396
1691216935# #0# #0# #0.3154992654886252
1696803435# #0# #2# #0.7249907430519008
1691140380# #0# #4# #0.22793991314057585
1688396946# #0# #0# #0.027778756241689226
1703581927# #0# #2# #0.9918601233492444
1699167039# #0# #0# #0.0703215445272683
1697088481# #0# #0# #0.20341312538905437
1696057153# #0# #0# #0.24487292071809938
1703943096# #0# #0# #0.9013923765001685
1696285153# #0# #2# #0.05205734770174288
1689244321# #0# #1# #0.8697603587248818
1700262060# #0# #1# #0.4635075452074186
1698552727# #0# #0# #0.22435822298202068
1702203732# #0# #1# #0.7543510270540764
1690012020# #0# #0# #0.05776218870754432
1689866577# #0# #1# #0.8407042467834863
1688826998# #0# #8# #0.7836536374002782
1704071878# #0# #2# #0.3130780269268499
1702509607# #0# #0# #0.1295537982986696
1688994972# #0# #1# #0.2578510864247004
1698311234# #0# #0# #0.8002326024007725
1700488779# #0# #2# #0.9507824643840765
1703595405# #0# #3# #0.3749215923149626
1699134821# #0# #1# #0.24698703321200366
1699101529# #0# #0# #0.5939544481452088
1698705266# #0# #0# #0.8817624822584894
1688909956# #0# #2# #0.31498432106227464
1698280558# #0# #0# #0.2888042739067666
1690175023# #0# #2# #0.3412227377050964
1694014269# #0# #0# #0.9812758478113733
1698122738# #0# #0# #0.11113180808472055
1689866789# #0# #0# #0.4181575512983016
1696833717# #0# #0# #0.5483758835553747
1703576992# #0# #1# #0.9863397210769761
1696781163# #0# #0# #0.6368714872964003
1688771076# #0# #0# #0.9928710689970341
1693718962# #0# #0# #0.2640629871472512
1690471108# #0# #2# #0.5755490302608082
1693779543# #0# #1# #0.26041700192662975
1688340767# #0# #0# #0.42492814386040406
1688513861# #0# #1# #0.7536133132321351
1697855725# #0# #0# #0.10750448075668748
1697551062# #0# #2# #0.20293225069195323
1696512916# #0# #3# #0.050453606974708264
1688425473# #0# #0# #0.529381874676592
1689779155# #0# #1# #0.463139797250481
1696737103# #0# #1# #0.43208946418566174
1688426674# #0# #1# #0.8921912338537626
1693874896# #0# #1# #0.29409700648286174
1702509808# #0# #1# #0.4943277860971976
1689076600# #0# #0# #0.649488010234968
1690528993# #0# #9# #0.9379860778320336
1695876908# #0# #0# #0.18172797177587818
1688513552# #0# #1# #0.5211862314711686
1689439308# #0# #0# #0.14608580591143933
1696914780# #0# #0# #0.9322750245446294
1692760334# #0# #8# #0.43281165154727713
1691165622# #0# #1# #0.8321860864128942
1695480674# #0# #0# #0.9189106352260413
1699759751# #0# #1# #0.7074349227863641
1691197885# #0# #6# #0.20467286794311304
1696915337# #0# #0# #0.8103220783326432
1688396869# #0# #0# #0.5061073432607491
1692884894# #0# #0# #0.46985283914374737
1690021969# #0# #3# #0.8474730157522855
1699225157# #0# #2# #0.0028657855727895268
1694444715# #0# #0# #0.23513015588017536
1693388659# #0# #0# #0.08211956611920808
1694832116# #0# #1# #0.5624400675700053
1701821461# #0# #0# #0.8675944815335405
1699462668# #0# #0# #0.987307838950141
1698553683# #0# #0# #0.5371174846273282
1694522708# #0# #1# #0.3686993218008709
1698122879# #0# #0# #0.8960181646792374
1691020309# #0# #3# #0.8116268553805169
1699661889# #0# #0# #0.3243724353990099
1699135494# #0# #0# #0.10202558372223205
1699101399# #0# #0# #0.1941683183819322
1689092641# #0# #1# #0.9649511203503692
1699569014# #0# #0# #0.6646704282402323
1692573276# #0# #1# #0.8051208447867201
1696802577# #0# #4# #0.07088494343135103
1701727230# #0# #4# #0.03868259811573566
1689070798# #0# #10# #0.4391483589520266
1694443770# #0# #0# #0.6521028647764469
1697199788# #0# #0# #0.3843464181176853
1690244115# #0# #0# #0.235516473241651
1698559691# #0# #1# #0.09406161669933762
1691196610# #0# #2# #0.7478632199089947
1698311187# #0# #0# #0.2695751267907948
1692715114# #0# #0# #0.21034118129829385
1698650680# #0# #0# #0.4438858004494904
1696779432# #0# #0# #0.6752772063940451
1702203935# #0# #1# #0.45984958584039715
1704071340# #0# #0# #0.04679901194675124
1702422530# #0# #1# #0.9573754655751022
1695220818# #0# #0# #0.2492935368574836
1699542556# #0# #0# #0.24121973575521852
1695801983# #0# #2# #0.05770060341378292
1689981047# #0# #0# #0.5701596282847354
1698278875# #0# #0# #0.5303171853468656
1699101735# #0# #0# #0.9999270265888525
1695094389# #0# #8# #0.9889175354740168
1691215534# #0# #0# #0.6910750671901377
1691021327# #0# #2# #0.28394697018212384
1690330341# #0# #0# #0.012142499699678353
1691164999# #0# #0# #0.4319314977419474
1700801852# #0# #0# #0.006381912450965713
1696845255# #0# #3# #0.690377280489235
1692620396# #0# #2# #0.24506469976166576
