1701078169# #7# #393# #0.6933878376658954
1698298002# #-1# #1# #0.8818845900240305
1704035741# #0# #1# #0.13146324445347063
1690609333# #0# #2# #0.02173333344476575
1691386583# #0# #0# #0.06115580634078308
1687251148# #0# #0# #0.18597216314021492
1693359686# #0# #0# #0.07546170531261687
1692763504# #0# #0# #0.037341461309814875
1699256705# #0# #0# #0.03093858541685216
1688601703# #0# #0# #0.023937649308753993
1703558068# #0# #0# #0.3213816365982607
1698212272# #0# #0# #0.9996677750239121
1696417495# #0# #5# #0.9990424466723234
1699947410# #0# #2# #0.08003643921011422
1698483320# #0# #1# #0.8187400558974909
1696832756# #0# #0# #0.4756018043390167
1693968193# #0# #0# #0.005475571725381034
1689748859# #0# #1# #0.7944474236147899
1687655503# #0# #0# #0.3224151283150044
1691791458# #0# #0# #0.13444563209026075
1700881495# #0# #0# #0.005784980163931431
1703327308# #0# #0# #0.09702254331905417
1694412272# #0# #0# #0.0705299340548215
1701225221# #0# #0# #0.48900870371863364
1689747031# #0# #1# #0.5551125931633926
1688516425# #0# #0# #0.9904112117395502
1688799211# #0# #0# #0.13612861755641756
1687413106# #0# #0# #0.2244056245063376
1704036025# #0# #1# #0.6577005439702847
1702454127# #0# #0# #0.23251099235393627
1702735024# #0# #0# #0.07760022364778961
1687336401# #0# #0# #0.21193375010248952
1699701122# #0# #0# #0.0273364343399773
1699669777# #0# #0# #0.9148490696013264
1698197615# #0# #1# #0.16183820988469805
1696217994# #0# #30# #0.9929948506147633
1703074164# #0# #0# #0.7258263433228994
1696746642# #0# #0# #0.6136003507194968
1695398284# #0# #1# #0.06115580634078308
1698832428# #0# #0# #0.0814395969248677
1696747416# #0# #0# #0.7904398671175489
1692918297# #0# #0# #0.02881488599853271
1688010765# #0# #1# #0.08806335868904568
1702969817# #0# #0# #0.22725131170026686
1694512980# #0# #0# #0.47625010418244035
1698361245# #0# #0# #0.03577232816366635
1687562962# #0# #0# #0.5995871670665648
1696419585# #0# #3# #0.06115580634078308
1702775945# #0# #0# #0.08754662137285778
1700884896# #0# #0# #0.9884028722169733
1703856141# #0# #0# #0.12960885676180842
1690706224# #0# #0# #0.9279426282948072
1690709651# #0# #0# #0.9238290822391394
1687658219# #0# #1# #0.8335505493870494
1688820358# #0# #0# #0.1563718868051749
1698380261# #0# #0# #0.18536885839192463
1701664258# #0# #0# #0.11030204295636951
1703905095# #0# #0# #0.9753445684936302
1697104498# #0# #0# #0.08993663142645673
1689065061# #0# #0# #0.2753423198052725
1690676115# #0# #0# #0.24552822561564652
1693954913# #0# #0# #0.0513848779585261
1698831852# #0# #1# #0.6589951431321074
1690069887# #0# #0# #0.01818485409227986
1690516710# #0# #2# #0.15723397922150328
1692964549# #0# #0# #0.04452206662453013
