1687489203# #7# #25735# #0.2373256152882212
1689256563# #3# #251# #0.9485885736523648
1699147539# #3# #2228# #0.056409695711227885
1695391898# #3# #61# #0.1269487682234495
1704270489# #3# #9# #0.07693042169397087
1703754742# #3# #231# #0.3501949736259035
1695890917# #3# #784# #0.12431571985046795
1696063523# #3# #109# #0.6118475443590028
1689151159# #3# #561# #0.04789754190744794
1690684644# #3# #79# #0.9999938804201866
1694562435# #3# #65# #0.8888843826235472
1700475484# #3# #101# #0.5961987511941943
1695681000# #3# #1429# #0.01248487630692558
1696049409# #3# #475# #0.19407325625130667
1694417252# #3# #98# #0.5378978429315626
1700404232# #3# #402# #0.007103987131029214
1691018791# #3# #204# #0.07296255565729172
1687771730# #3# #68# #0.09225072974563145
1692711923# #3# #86# #0.10954445122510714
1695379593# #3# #93# #0.10467669736013929
1697702548# #3# #150# #0.0959909248269062
1697464931# #3# #18# #0.00506428080127066
1691502667# #3# #37# #0.08343772035328655
1697115963# #3# #40# #0.17801935424394177
1692240748# #3# #103# #0.07290820117306895
1692311400# #3# #305# #0.004611212409046083
1687867084# #3# #75# #0.5441324218939662
1697013173# #3# #810# #0.5786223282154269
1704093956# #3# #1039# #0.9986691821921898
1696810876# #3# #260# #0.2892755331734985
1696631400# #3# #640# #0.0053679478601620315
1688269303# #3# #113# #0.1392087824171043
1687477772# #3# #3658# #0.16160836010300936
1695108253# #3# #98# #0.03714607287419951
1688997055# #3# #107# #0.14154652140351176
1695912359# #3# #242# #0.005502885800952221
1690440666# #3# #65# #0.03879858201055861
1690095540# #3# #32# #0.20584556507726715
1688536876# #3# #231# #0.6999077695948701
1699237099# #3# #136# #0.1644981078108313
1690985843# #3# #85# #0.718470892001633
1698585143# #3# #119# #0.6572261458664618
1699655400# #3# #722# #0.008038344773650893
1689863400# #3# #176# #0.009692685522462764
1689991384# #3# #1455# #0.03286168064344598
1693371539# #3# #98# #0.8824089706531887
1701251809# #3# #71# #0.33288760022911684
1691073000# #3# #160# #0.01545758954481613
1702559703# #3# #654# #0.05178604773336933
1689553062# #3# #307# #0.057271960736760545
1696255326# #3# #22# #0.00506428080127066
1703514623# #3# #382# #0.0047397947696270525
1696549646# #3# #263# #0.721343570858451
1699843709# #3# #2023# #0.3414702921235045
1700215586# #3# #539# #0.8097669760071916
1688647385# #3# #38# #0.06698910421792117
1695362641# #3# #144# #0.08760543804370084
1703121510# #3# #161# #0.0888696854206355
1692003988# #3# #123# #0.12166209453829842
1694396108# #3# #136530# #0.07362591287225599
1694563094# #3# #273# #0.08689952978174707
1702984675# #3# #9391# #0.465884132009261
1695116657# #3# #1023# #0.0346620512785526
1687442178# #3# #404# #0.07365122532749352
1697511132# #3# #514# #0.08430121100051483
1690368232# #3# #264# #0.05453840947552389
1693118797# #3# #484# #0.04208181574281871
1697204097# #3# #111# #0.058076434782623615
1697613000# #3# #113# #0.28820292822782406
1697245590# #3# #402# #0.9681029209007398
1694820377# #3# #2131# #0.13401438879420147
1701952080# #3# #401# #0.22710891113656384
1695718166# #3# #367# #0.12129117913040051
1692175238# #3# #540# #0.05262288021003044
1694066767# #3# #109# #0.12818833733501972
1693894167# #3# #153# #0.6638363395379394
1699288747# #3# #186# #0.12067689645300796
1687936729# #3# #253# #0.2268020633729381
1690117434# #3# #187# #0.12596632173617225
1692789019# #3# #131# #0.1879711856269133
1701778276# #3# #77# #0.7754108457824855
1692268627# #3# #67# #0.03492348994211838
1697937071# #3# #5778# #0.0289812747867497
1702046651# #3# #107# #0.19727043568205666
1689921859# #3# #204# #0.012609701002418653
1690805166# #3# #253# #0.05104184877574018
1703209838# #3# #235# #0.12921456649076116
1703657653# #3# #338# #0.646555344384967
1696054401# #3# #110# #0.23174927688099212
1703117429# #3# #461# #0.07931063013147947
1688698645# #3# #116# #0.05309887827245475
1689080881# #3# #1206# #0.1496049209934637
1696047958# #3# #88# #0.1080171969333261
1697623877# #3# #270# #0.9885997448849627
1701613800# #3# #247# #0.0042706745877093754
1696148216# #3# #2026# #0.02560657886661279
1690358310# #3# #91# #0.48679050462918233
1693363420# #3# #93# #0.17420585984396447
1687485227# #3# #5951# #0.14927834342999993
1691543871# #3# #186# #0.043129853201929975
1687178896# #3# #186# #0.08281026187262229
1704153553# #3# #107# #0.2350760752603313
1697595879# #3# #70# #0.12182874262937128
1701738785# #3# #126# #0.9874782094980775
1687315671# #3# #318# #0.08800883604239709
1702605352# #3# #98# #0.05179730027395478
1699174022# #3# #323# #0.9925737805305642
1688482586# #3# #191# #0.13082102613751176
1697280889# #3# #88# #0.09466256188250842
1695974051# #3# #3025# #0.02185861564052469
1700208357# #3# #136# #0.1165981525728787
1690089181# #3# #252# #0.9582426428354235
1701037800# #3# #647# #0.006168568066138966
1703806604# #3# #4391# #0.08210218032188932
1689245395# #3# #101# #0.7988945303539553
1690782166# #3# #190# #0.2029508283891235
1700987644# #3# #123# #0.08256837121459869
1696209321# #3# #285# #0.42209334543324867
1693015826# #3# #824# #0.033502989656592305
1699706332# #3# #448# #0.14449243088133246
1700787128# #3# #457# #0.264424709489699
1687775320# #3# #60# #0.020032791030964746
1703494594# #3# #84# #0.9748409224071349
1691330632# #3# #313# #0.14356913768729673
1688098445# #3# #108# #0.100222903736469
1689292899# #3# #188# #0.09655703092594053
1692921164# #3# #929# #0.23202163440216156
1697372007# #3# #1660# #0.07564007291297473
1692842565# #3# #68# #0.873443642038554
1698244200# #3# #332# #0.004795952160279071
1690031248# #3# #413# #0.28200056571825577
1702474454# #3# #137# #0.07613565321931501
1695789843# #3# #534# #0.023882684266730972
1700197966# #3# #175# #0.08821957340276555
1695954424# #3# #254# #0.10986038558763721
1688647767# #3# #47# #0.11169118712181679
1688432774# #3# #242# #0.03562595522845403
1695997906# #3# #337# #0.023554281740556612
1697153869# #3# #104# #0.2978892819169738
1702104447# #3# #676# #0.064577123071162
1703767241# #3# #118# #0.9790262945599246
1701610944# #3# #188# #0.06893803290191684
1687431124# #3# #50703# #0.02339890427438195
1697111704# #3# #541# #0.21784357723896403
1701136048# #3# #340# #0.026439041253906965
1689820222# #3# #133# #0.9971454543244939
1695472355# #3# #1011# #0.06788127514097465
1698207301# #3# #3834# #0.031693540171439466
1694388028# #3# #18066# #0.9935489180570451
1687650898# #3# #143# #0.24701342762794642
1703921976# #3# #197# #0.014216118146369867
1695095536# #3# #63# #0.06724789911744777
1692490065# #3# #81# #0.43998923852418587
1692674717# #3# #113# #0.12311366623882784
1688202711# #3# #886# #0.07811692397995963
1702966465# #3# #185# #0.1288183568280391
1687402145# #3# #1092# #0.23692568192309493
1690968076# #3# #95# #0.05964005192819979
1688456693# #3# #244# #0.15544679677241607
1688383407# #3# #490# #0.1755931286098979
1691329069# #3# #207# #0.10711485334291719
1695565841# #3# #196# #0.023270363759048052
1687818600# #3# #361# #0.022057151693351512
1696685928# #3# #132# #0.2690953629745581
1695529137# #3# #1530# #0.12432960786373425
1687835574# #3# #219# #0.5700525839085628
1689588323# #3# #216# #0.4878700647470627
1688990913# #3# #138# #0.09836339204773907
1687997000# #3# #132# #0.13896260603900334
1695771947# #3# #160# #0.13937623101267987
1703457000# #3# #1220# #0.005158422265419144
1690526399# #3# #674# #0.11829776227332726
1697509535# #3# #179# #0.11549695891234685
1693878707# #3# #95# #0.134035198402449
1694783062# #3# #314# #0.343981109331036
1694077182# #3# #49# #0.08082985639951831
1687565921# #3# #111# #0.5134908713046876
1702260532# #3# #74# #0.5029823670992856
1696856083# #3# #150# #0.8363692051794579
1694602239# #3# #40# #0.15876457013977338
1701510775# #3# #130# #0.9998743892429877
1695306601# #3# #177# #0.006829205095603734
1691579200# #3# #159# #0.7515271786539938
1687874796# #3# #263# #0.14902697607215593
1691415765# #3# #228# #0.4885530715906404
1696727396# #3# #260# #0.027493156079691414
1692316303# #3# #284# #0.19414802497346592
1688427958# #3# #387# #0.12693779517499496
1703640429# #3# #149# #0.08937728478293461
1688431744# #3# #1650# #0.0466374589322995
1692273505# #3# #1457# #0.1684498035456506
1693393946# #3# #56# #0.06883415543549797
1689377321# #3# #66# #0.134970863137237
1698754836# #3# #501# #0.05329603889589534
1699265356# #3# #172# #0.008420066552747936
1701442713# #3# #100# #0.1518649476408741
1702650600# #3# #240# #0.011468358270725707
1698026568# #3# #325# #0.9995628060224809
1702218601# #3# #1817# #0.007849949525595697
1696164405# #3# #946# #0.07543186723741557
1691148717# #3# #50# #0.1261743292216714
1702954311# #3# #311# #0.11216883272442324
1692541850# #3# #179# #0.016257088947847692
1696557591# #3# #51# #0.14587807136018757
1703492245# #3# #402# #0.8219394535420234
1696903335# #3# #422# #0.06633254844071468
1701215541# #3# #540# #0.06828151174084612
1701135388# #3# #633# #0.06843604311920148
1701670435# #3# #137# #0.9405104702773053
1694262905# #3# #560# #0.041255260100142195
1694745408# #3# #38# #0.17294338136217155
1690855911# #3# #72# #0.17657463693437284
1700657239# #3# #2819# #0.019390010716924703
1689910589# #3# #693# #0.15513901094755356
1689574829# #3# #180# #0.0993085173146693
1696768036# #3# #137# #0.07427434137032085
1690283385# #3# #3487# #0.10369391887202499
1700491315# #3# #222# #0.0069461055749703085
