1694589223# #0# #293# #0.005983771873314164
1692928395# #0# #355# #0.1030197259559895
1695340800# #0# #3699# #0.47570374697952833
1696780130# #-1# #0# #0.004698265422665456
1693615245# #0# #427# #0.74069838850578
1697757999# #-1# #240# #0.7378225490870135
1693190977# #0# #256# #0.005546834576765197
1697273277# #0# #359# #0.997924489476362
1695348901# #0# #59# #0.00368720943803949
1693880468# #0# #29# #0.011461213250256272
1696167667# #0# #270# #0.7150270998383766
1694068689# #0# #104# #0.0041464065843188815
1698063289# #0# #708# #0.16285828914227043
1693324853# #0# #27# #0.4530728811769056
1694830959# #0# #35# #0.3174807386498754
1691353200# #0# #36# #0.9296895976912071
1692064451# #0# #8356# #0.17883523390285003
1693678456# #0# #69# #0.029821419103936285
1687513193# #0# #1# #0.010166169900680611
1694143345# #0# #4# #0.04494737877284557
1693364574# #0# #11# #0.020946112385200784
1699857490# #0# #0# #0.05737425583903293
1687788457# #0# #2# #0.00627206068064456
1703474134# #0# #17# #0.015358719003690548
1696234967# #0# #16# #0.27323576793660137
1701658907# #0# #0# #0.01316568988356274
1702560742# #0# #0# #0.005203687399382047
1702378118# #0# #2# #0.010398799117645937
1703079460# #0# #6# #0.010398799117645937
1703392363# #0# #5# #0.014125571799538798
1689152721# #0# #12# #0.02191863926789961
1696298703# #0# #1# #0.00897365742944286
1687869445# #0# #2# #0.0177990969949129
1700906057# #0# #9# #0.04401997045948352
1703647193# #0# #0# #0.010450686249557011
1690509413# #0# #3# #0.011924727083237534
1695631622# #0# #0# #0.2075063707685822
1692167735# #0# #0# #0.07281615801066944
1693537809# #0# #0# #0.010166169900680611
1702978023# #0# #0# #0.9623731998422639
1696308203# #0# #5# #0.006730440688463378
1703583857# #0# #0# #0.011642366543591205
1687686798# #0# #5# #0.017999369581471802
1698837022# #0# #0# #0.01316568988356274
1700379874# #0# #4# #0.010120106884898762
1687825433# #0# #1# #0.01782403589709866
1696261227# #0# #4# #0.007800214645765213
1700577211# #0# #0# #0.1130619783277161
1690704017# #0# #96# #0.5258297856698287
1696324804# #0# #7# #0.1130619783277161
1703387227# #0# #2# #0.01089791943397931
1702346765# #0# #5# #0.010398799117645937
1702269225# #0# #3# #0.01582949231837287
1698139262# #0# #2# #0.1130619783277161
1691979742# #0# #8# #0.017545106992157174
1702625863# #0# #3# #0.0050517046600803564
1689734928# #0# #5# #0.007244503399950979
1701312582# #0# #2# #0.01827539543193634
1699108359# #0# #5# #0.008446503947827621
1693063794# #0# #0# #0.010741997632126788
1687318888# #0# #3# #0.04482464039469677
1699690797# #0# #0# #0.01316568988356274
1694426589# #0# #3# #0.04482464039469677
1702264291# #0# #7# #0.011170873196304994
1702109401# #0# #13# #0.014125571799538798
1690776761# #0# #3# #0.012734594366080761
1693110437# #0# #2# #0.011810586878706992
1699775535# #0# #0# #0.00897365742944286
1702283491# #0# #1# #0.01755137362420369
1702347083# #0# #16# #0.0050517046600803564
1690877285# #0# #4# #0.008248244650337314
1699699588# #0# #1# #0.05737425583903293
1687837330# #0# #0# #0.023613900165040547
1703386722# #0# #1# #0.01278805378690429
1699712723# #0# #0# #0.008502671413091821
1698651916# #0# #3# #0.05737425583903293
1703323260# #0# #0# #0.01316568988356274
1689412036# #0# #0# #0.07281615801066944
1698282205# #0# #0# #0.04482464039469677
1691201874# #0# #49# #0.008446503947827621
1697470531# #0# #8# #0.005290089978092963
1700293717# #0# #2# #0.01328471025118896
1689849684# #0# #1# #0.07281615801066944
1696652598# #0# #1# #0.006012515322336298
1692764523# #0# #0# #0.07281615801066944
1691031626# #0# #15# #0.7671630261816476
1703300001# #0# #54# #0.01452550852899896
