1704033051# #7# #30758# #0.013059012281924466
1702972506# #0# #346459# #0.006763791226707141
1703773161# #0# #2053# #0.9850943395977919
1704031043# #0# #492# #0.08967902905258444
1694679893# #3# #9499# #0.2006378492214325
1694781192# #0# #0# #0.005013793215418696
1689999668# #0# #0# #0.08669686035351984
1689950752# #0# #0# #0.004377276331476074
1691192704# #0# #46# #0.81087664870109
1689939306# #0# #0# #0.8051767176092461
1691764183# #0# #111# #0.7082266060064173
1696126744# #0# #0# #0.00815329245775722
1703413957# #0# #0# #0.016156763843434584
1695170483# #0# #58# #0.029429579100984815
1698286420# #0# #0# #0.003930344109296979
1696994821# #0# #0# #0.003754032419742067
1694826690# #0# #55# #0.3172387996900163
1690122653# #0# #0# #0.016920764409298843
1692183587# #0# #0# #0.3342591648277543
1689568129# #0# #55# #0.08610930063068273
1690110262# #0# #0# #0.3285623273839978
1690109812# #0# #0# #0.8413600816120635
1701162254# #0# #0# #0.003840027390120239
1689005459# #0# #55# #0.30860159086472616
1690108689# #0# #0# #0.45128099360687185
1700222664# #0# #1# #0.005080857586507583
1695099941# #0# #55# #0.33818494830289386
1691686175# #0# #1# #0.027449996731425404
1697332422# #0# #30# #0.06930496711393785
1701589069# #0# #0# #0.004358076935194376
1691299091# #0# #0# #0.02382750705115717
1701001523# #0# #0# #0.0063264967288204415
1698805157# #0# #2# #0.5725740165794251
1689874654# #0# #1# #0.021944139275466998
1689950788# #0# #0# #0.0037020682763173217
1691393323# #0# #210# #0.35925486686441455
1696001067# #0# #0# #0.012148720907841639
1690110509# #0# #0# #0.7558864005310594
1703234640# #0# #0# #0.005703878549490239
1702436449# #0# #0# #0.003905961970568826
1690775381# #0# #219# #0.5248148201185393
1694649348# #0# #1# #0.024210537370009517
1691763589# #0# #105# #0.1231560638854644
1691598092# #0# #0# #0.004291124746808872
1690774645# #0# #0# #0.09635494819482392
1701675871# #0# #0# #0.004584883340417675
1694998678# #0# #57# #0.9987712313001201
1695657920# #0# #54# #0.9987712313001201
