1695115082# #2# #12468# #0.39353677847696594
1691140797# #0# #136018# #0.36187342613916745
1696332172# #0# #73878# #0.013600000535867312
1694504114# #0# #148904# #0.0350863701778081
1700611431# #0# #37817# #0.24161509776442724
1703667716# #0# #143927# #0.010583361660004223
1699111676# #0# #121927# #0.16055677368038565
1689058652# #0# #69378# #0.6914600658868288
1688695202# #0# #70495# #0.6648204223894375
1695895599# #0# #62341# #0.692036637179453
1701758485# #0# #84651# #0.3560668809516737
1689585420# #3# #3027# #0.02774513848372816
1696247696# #0# #54850# #0.2102317895373808
1700197803# #0# #50566# #0.006728744509064643
1698834753# #0# #76227# #0.16986460538952602
1697277605# #7# #1524# #0.6864272042699083
1703523968# #7# #1676# #0.031726450111047556
1693757918# #7# #2643# #0.06225103290167959
1691942647# #7# #3797# #0.04162178050650406
1699112481# #7# #3282# #0.13401898505501791
1695203848# #7# #5731# #0.041063064831277155
1692000434# #7# #3906# #0.015229459695374772
1694253605# #7# #1845# #0.6864272042699083
1693726894# #7# #6209# #0.027691867047801706
1698817525# #7# #3149# #0.7708103009092994
1693824315# #7# #7709# #0.2939749228786673
1690778510# #7# #2406# #0.01443578881308543
1694345316# #7# #5635# #0.05211508283177859
1692254233# #7# #2312# #0.14992657092122064
