1664065541# #0# #826# #0.20609778272104518
1690427458# #0# #7# #0.09376949989573084
1553604257# #-1# #0# #0.24358265703748194
1593230406# #3# #1558465# #0.02981953774321075
1583801491# #0# #29# #0.28466794737653706
1553329462# #-1# #0# #0.9860706263208225
1619102363# #0# #25# #0.6261732323519421
1553778702# #0# #1298# #0.6892793413813375
1632570414# #3# #25250# #0.09792746596061225
1639673027# #-1# #4# #0.16611486782215584
1662181381# #-1# #24# #0.11065171342029359
1663592713# #0# #8# #0.07270141779902033
1575899724# #0# #8# #0.0038598865988010295
1700462495# #0# #1892# #0.004697285793427731
1649983678# #0# #4# #0.5603028427156379
1626442288# #-1# #1# #0.06391216809032566
1668996002# #3# #4385# #0.2116627546255075
1686049680# #0# #555# #0.003687357432652468
1698278238# #0# #0# #0.23784170670536742
1668743380# #3# #4951# #0.11417612580709072
1608888582# #0# #34# #0.03374711995152199
1622341632# #0# #1# #0.006126608006180649
1663754485# #0# #6# #0.004578907100932918
1569291748# #0# #240# #0.007356339715318343
1645868797# #-1# #1444# #0.7285390589708928
1697517241# #0# #8# #0.2430004739609605
1670770322# #0# #0# #0.005154443101971071
1553067407# #-1# #14# #0.9439572096934978
1660533743# #-1# #27# #0.00884877300986779
1664026550# #0# #251# #0.05665952519972907
1618926312# #0# #47# #0.3709260549735295
1690209131# #3# #69# #0.42205949614574645
1669601715# #0# #156# #0.5647092876734096
1668665697# #0# #10# #0.7713963013728279
1594282903# #0# #1# #0.19310617521684728
1666190424# #0# #80# #0.004517873659580718
1694744749# #2# #4636# #0.005952638300466825
1650163407# #0# #3# #0.02281169920267816
1554105182# #-1# #10# #0.15476503271547354
1609074830# #-1# #1# #0.4730707529969191
1628995852# #0# #9# #0.525232778520152
1676094109# #-1# #0# #0.0254855144730812
1682001683# #-1# #0# #0.6864272042699083
1667836687# #-1# #0# #0.06120090432450493
1701567040# #-1# #11# #0.023625633339060058
1687094440# #-1# #0# #0.05504306388228589
1670914624# #-1# #0# #0.6864272042699083
1617007850# #-1# #1# #0.6864272042699083
1696757890# #-1# #0# #0.6864272042699083
1651106297# #-1# #0# #0.6864272042699083
1540365252# #-1# #0# #0.06172071712542645
1580614729# #-1# #88# #0.01746853689163611
1672481438# #-1# #1# #0.6864272042699083
1696823409# #-1# #0# #0.6864272042699083
1655689004# #-1# #3# #0.0651857412852338
1592417766# #-1# #2# #0.859053891326605
1648118386# #-1# #0# #0.3551694447581774
1699945921# #-1# #0# #0.6864272042699083
1700127112# #-1# #0# #0.6864272042699083
1701702040# #-1# #2# #0.6864272042699083
1669958332# #-1# #0# #0.6864272042699083
1670471823# #-1# #2# #0.6864272042699083
1694126924# #-1# #0# #0.6864272042699083
1691287639# #-1# #0# #0.6864272042699083
1687748116# #-1# #0# #0.6864272042699083
1581587481# #-1# #42# #0.11369247260201341
1699436069# #-1# #0# #0.6864272042699083
1690212318# #-1# #1# #0.6864272042699083
1653715968# #-1# #2# #0.007293421323101498
1671367915# #-1# #0# #0.6864272042699083
1671119581# #-1# #3# #0.6864272042699083
1592631480# #-1# #2# #0.6864272042699083
1693743391# #-1# #0# #0.6864272042699083
1678497705# #-1# #0# #0.6864272042699083
1629776397# #-1# #0# #0.07232637786303149
1669520844# #-1# #0# #0.6864272042699083
1684770824# #-1# #0# #0.6864272042699083
1663907715# #-1# #0# #0.1857465419845971
1637941617# #-1# #1# #0.04825840327884554
1685536094# #-1# #0# #0.6864272042699083
1669524267# #-1# #5# #0.6864272042699083
1679468474# #-1# #0# #0.06115580634078308
1651468998# #-1# #1# #0.6864272042699083
