1693106138# #3# #7515# #0.956758205268329
1696128602# #0# #2925# #0.022753964760767964
1696922275# #0# #394# #0.011033906588102691
1696171611# #0# #155# #0.6480162043359656
1703816819# #0# #30# #0.07571228300813024
1690518806# #0# #509# #0.21812141331539195
1703312318# #0# #27# #0.006759139196775619
1704534950# #0# #156# #0.03446629127834437
1698724285# #0# #94# #0.0763260434420217
1699450525# #0# #193# #0.592821729164098
1696053196# #0# #231# #0.2294805772631392
1701572856# #0# #93# #0.06046863543535671
1704164043# #0# #10# #0.01594479739818341
1702964657# #0# #53# #0.2644388139555159
1704539956# #0# #1# #0.5293367164959005
1701613877# #0# #114# #0.8340238103688712
1704685855# #0# #226# #0.8400209689207182
1703052569# #0# #6# #0.03461213230941996
1703556257# #0# #51# #0.02626436511197653
1704373619# #0# #1685# #0.8402003383855435
1703637323# #0# #9# #0.024671666516373026
1703909294# #0# #16# #0.017210383764764
1703732714# #0# #51# #0.19995016795865592
1695971968# #0# #1623# #0.29429029770983633
1704552812# #220# #19# #0.005829623381115212
1702813114# #0# #343# #0.005436511702987902
1703732092# #0# #63# #0.6177570671423546
1702902985# #0# #8# #0.057185976936624895
1690901612# #0# #0# #0.0173638899187171
1696862577# #0# #5# #0.9670117430106762
1698211266# #0# #3# #0.07642798286421824
1690254149# #0# #5# #0.5400486581875997
1700896440# #0# #17# #0.5981164142945176
1691654936# #0# #2# #0.410806885636518
1704027400# #0# #4# #0.005532332062238793
1702817366# #0# #2# #0.007000765331762941
1701941017# #0# #12# #0.4144851127830572
1692325314# #0# #4# #0.00574444069297655
1702802666# #0# #0# #0.01797721425803071
1698153561# #0# #4# #0.46326330852507974
1695902966# #0# #7# #0.5096188535156863
1701776856# #0# #6# #0.248643982142291
1702906594# #0# #10# #0.99621816314701
1697787325# #0# #4# #0.18712809222052146
1699767832# #0# #30# #0.2947344455129728
1697521811# #0# #3# #0.6847346926332118
1704445446# #0# #4# #0.8923247061457352
1691388934# #0# #11# #0.40298150379593517
1703773746# #0# #1# #0.005275977467720341
1696950925# #0# #4# #0.2714730683671865
1701415467# #0# #7# #0.04892755229187166
1704023440# #0# #0# #0.006083723358066677
1703770462# #0# #0# #0.0080314838780682
1702820225# #0# #9# #0.011673672604794422
1698717599# #0# #8# #0.5640189674947411
1701927227# #0# #5# #0.8769550239153313
1701224586# #0# #46# #0.4404874824915568
1703770724# #0# #0# #0.004162928589399484
1697699048# #0# #4# #0.008749499867116454
1702818920# #0# #3# #0.004215818334703513
1699627163# #0# #130# #0.3358412523005752
1704034297# #0# #3# #0.07430652471553822
1702819058# #0# #1# #0.007249020776064973
1701768423# #0# #4# #0.003724977277084057
1702795003# #0# #8# #0.0049440125891248715
