1704542338# #0# #556# #0.25806751431000774
1704460635# #-1# #0# #0.004258438340032859
1704527432# #-1# #0# #0.10505110114700737
1704550580# #-1# #0# #0.00406848969115795
1704538435# #-1# #0# #0.004085233816650345
1704528193# #-1# #0# #0.0037680655554838847
1704547211# #-1# #2# #0.9803165767653111
1704547827# #-1# #0# #0.00923033938570974
1704464251# #-1# #0# #0.03409857225874204
1704538510# #-1# #0# #0.004034374717788195
1704522073# #-1# #0# #0.0038091373206795304
1704547338# #-1# #0# #0.004207615416044076
