1700818200# #3# #293882# #0.060444936885386234
1693298873# #0# #11473# #0.20655400164209536
1695042630# #0# #700# #0.4424264497201898
1704010984# #7# #426438# #0.005364651051612917
1701685801# #7# #50653# #0.6970245065227558
1697293828# #0# #152# #0.9724755912465933
1699097400# #0# #670# #0.9888725160825075
1703086897# #-1# #239# #0.012807381379750302
1695576133# #-1# #858# #0.49447552610998136
1703236806# #-1# #59# #0.3437807018108545
1695172958# #0# #380# #0.8846647048087787
1702284550# #0# #2000000# #0.041045209912751304
1699522203# #7# #616748# #0.0518378550962447
1701871907# #0# #231123# #0.03276865004808612
1698153742# #0# #38447# #0.44908645409973946
1698563949# #-1# #75# #0.02192756433026047
1702554841# #0# #1184# #0.19149378082148566
1697702447# #0# #399# #0.0052168668178258805
1698562067# #0# #12# #0.43199395547471936
1698158633# #0# #21# #0.5101065288628729
1700282187# #0# #90# #0.4035274544267664
1699777491# #-1# #28# #0.973456327934498
1698024276# #220# #181# #0.3155031959246784
1694511197# #-1# #27# #0.8743312108627118
1699713594# #0# #463# #0.9216793145172809
1701793806# #0# #72456# #0.6864272042699083
1697732420# #0# #712# #0.8196775996499929
1702253427# #0# #79# #0.014641669226273425
1694433244# #0# #2000000# #0.004342617141266374
1696437579# #0# #2000000# #0.03781683476138292
1696426455# #0# #0# #0.004578907100932918
1702432200# #0# #7# #0.0048575675995448375
1703924701# #0# #0# #0.4783224587317843
1699613191# #0# #0# #0.9909047367393792
1703846484# #0# #2# #0.251980442120647
1697687756# #0# #0# #0.8660890870143568
1704377739# #0# #0# #0.9890251727632361
1694760003# #0# #0# #0.3875184985862176
1695468408# #0# #3# #0.09486467724689165
1702116715# #0# #0# #0.2128338599937367
1702954584# #0# #0# #0.8622834614143006
1700538331# #0# #1# #0.08419881726953042
1702486619# #0# #0# #0.09058078314227463
1694143624# #0# #0# #0.004578907100932918
1694792371# #0# #1# #0.06115580634078308
1704175139# #0# #9# #0.24968077982776832
1703696173# #0# #3# #0.3325000347306156
1704290215# #0# #1# #0.08324468743761974
1702217176# #0# #0# #0.004856117900866791
1697763855# #0# #1# #0.6641770932683254
1700629241# #0# #0# #0.2783411127215584
1697117730# #0# #2# #0.13373748077436026
1702392917# #0# #1# #0.12558576871875984
1694760051# #0# #0# #0.2692627119300779
1694361055# #0# #5# #0.004696875536976091
1704125359# #0# #0# #0.5898966429072512
1698682233# #0# #0# #0.026209985524946237
1701523509# #0# #1# #0.02540963284797356
1703302453# #0# #1# #0.09969454077672113
1700315121# #0# #1# #0.6930048764946661
1704268704# #0# #0# #0.46686005082763243
1695739079# #0# #0# #0.6312654488665096
1699498196# #0# #1# #0.3687807783684874
1702370143# #0# #2# #0.1314001636255568
1694248288# #0# #0# #0.009225222137782428
1702815247# #0# #0# #0.005265987900401375
1702569991# #0# #0# #0.3484495203303056
1697507573# #0# #1# #0.07965063696053067
1699760086# #0# #0# #0.15857944154410747
1700965138# #0# #0# #0.7510693791234085
1696396793# #0# #0# #0.007139390106841315
1694838523# #0# #2# #0.004578907100932918
1702371097# #0# #0# #0.4397241330241903
1696089428# #0# #0# #0.021650231902863564
1701046088# #0# #0# #0.29432343564357194
1702640135# #0# #0# #0.4186414748264806
1703846360# #0# #0# #0.695966091108447
1694491122# #0# #0# #0.6215801975056442
1695277924# #0# #0# #0.15856907166500261
1704027690# #0# #0# #0.6711801111160965
1704172700# #0# #0# #0.7532675801308601
1695390295# #0# #0# #0.02516229010309736
1695783702# #0# #0# #0.008984796210324763
1703246686# #0# #0# #0.6555762810874186
1695396965# #0# #1# #0.5953841487859738
1702450838# #0# #0# #0.32811386846505874
1702555248# #0# #3# #0.9540326864592764
1699362275# #0# #1# #0.35840799677301766
1698733567# #0# #1# #0.004578907100932918
1694689031# #0# #0# #0.3917969937726448
1699851085# #0# #4# #0.14055225017356235
1703552506# #0# #1# #0.7526536482831726
1694440033# #0# #1# #0.06417468081476065
1704349293# #0# #0# #0.26842059982884864
1700963876# #0# #1# #0.5637750071196763
1698246160# #0# #0# #0.004578907100932918
1704160571# #0# #0# #0.8898665477213467
1694741856# #0# #0# #0.004578907100932918
1703655321# #0# #6# #0.23726854589545762
1696648489# #0# #3# #0.17963470256132838
1696000058# #0# #0# #0.46512912000059764
1704168270# #0# #1# #0.9995482878841289
1703908479# #0# #3# #0.24119897291071557
1700277956# #0# #1# #0.8935508606798196
1701139456# #0# #0# #0.23501353448772674
1702955401# #0# #0# #0.04655934154699709
1696831485# #0# #0# #0.4218934487464262
1702915427# #0# #1# #0.7492198749604165
1702448646# #0# #0# #0.004240810425885153
1704164403# #0# #3# #0.018506068844186832
1702541436# #0# #4# #0.894911640728934
1698893642# #0# #0# #0.9597110348121781
