1704351802# #7# #43# #0.03038735385868752
1702707862# #3# #230# #0.24152202250440583
1691564400# #2# #161733# #0.08113195620726184
1704038703# #0# #2000000# #0.029607244406187127
1699630122# #3# #354526# #0.05674798454483667
1695911516# #0# #19310# #0.0042103593360215885
1696767035# #3# #602123# #0.172429080298241
1704325758# #0# #460# #0.004750257347121398
1702705213# #3# #10273# #0.007120473970955918
1699630180# #3# #166093# #0.30500934048580086
1703312241# #-1# #1# #0.03615851567947089
1702354823# #-1# #7# #0.13944610761138787
1703997653# #-1# #5# #0.027104210756381128
1703196648# #-1# #3# #0.049133374143267974
1703071718# #-1# #10# #0.01653325445224885
1702920800# #-1# #1# #0.8417417203186597
1701762592# #-1# #0# #0.1293903574893108
1704079220# #-1# #5# #0.039999908536400126
1702540823# #-1# #1# #0.17911243411492772
1702970082# #-1# #1# #0.30339521962623817
1702523795# #-1# #7# #0.44920060662123845
1703384299# #-1# #1# #0.05817227095497606
1704375758# #-1# #3# #0.054489925986177086
1702549607# #-1# #5# #0.3860950840880077
